Y1;Y2;Y3;Y4;Y5
60.415688;1.8873917;1.5193528;2.55;3822331.5
61.478046;1.9085909;1.5303217;2.59;3819254.8
60.316162;1.8854178;1.5327914;2.27;3816106.8
58.523095;1.8502071;1.5236385;2.4;3812984.2
59.529902;1.8698962;1.5042193;2.26;3809951.6
59.004863;1.8596025;1.4904007;2.41;3807053.3
60.128885;1.8817091;1.4821112;2.38;3804240.2
58.785275;1.8553142;1.4792647;2.41;3801396
57.383895;1.8281788;1.4914246;2.19;3798484
58.365099;1.8471362;1.4997406;2.02;3795543.9
57.428935;1.8290448;1.4869362;2.25;3792596.3
57.884177;1.8378201;1.4611863;2.24;3789662
57.489997;1.8302194;1.4399806;2.34;3786798.6
56.470487;1.8107062;1.4274229;2.46;3783975.8
56.913021;1.8191505;1.415824;2.32;3781189.4
56.504445;1.8113528;1.3969155;2.48;3778483.8
55.874774;1.7994009;1.3615654;2.48;3775845.9
54.257474;1.7690627;1.3273585;2.24;3773215.5
55.709277;1.7962727;1.3303635;2.64;3770592
56.637917;1.8138964;1.3496169;2.72;3768007.1
56.534151;1.8119186;1.3421463;2.73;3765443
56.714106;1.81535;1.3361648;2.5;3762866.5
57.53315;1.8310499;1.3515824;2.47;3760280.4
56.73294;1.8157095;1.3553226;2.75;3757713
56.633217;1.8138068;1.3514385;2.45;3755169.1
55.732729;1.7967156;1.3504413;2.22;3752589.8
54.880337;1.7806857;1.3494767;2.22;3749905.9
55.065638;1.7841582;1.3422548;2.12;3747139.5
55.494932;1.7922292;1.3256327;2.13;3744341.3
53.725338;1.7591929;1.3162495;2.12;3741536.1
54.768586;1.7785947;1.3227339;2.12;3738745.7
53.759881;1.7598319;1.3373508;2.11;3735990.7
52.45376;1.7358307;1.3621463;2.15;3733311.3
54.923146;1.7814873;1.3832183;2.38;3730708
55.415175;1.7907269;1.3816771;2.15;3728152.8
53.751662;1.7596798;1.3763631;2.25;3725610.1
53.208536;1.7496602;1.3739576;2.55;3723066.7
51.958467;1.726815;1.3686534;2.8;3720530.8
51.690131;1.7219501;1.3700117;2.61;3718056.7
52.879546;1.7436187;1.3742677;2.66;3715706.1
52.336475;1.7336915;1.3909799;2.62;3713425.8
52.734988;1.7409707;1.4201742;2.69;3711133.4
53.120501;1.7480415;1.4361429;2.48;3708824.8
52.958082;1.745059;1.4285431;2.23;3706541.9
52.710289;1.7405186;1.4258852;2.6;3704286.8
53.113866;1.7479196;1.4411694;2.37;3701976.2
54.174819;1.767526;1.4844571;2.23;3699535.9
53.397613;1.7531418;1.5474486;2.42;3696984
52.844115;1.7429693;1.5899611;2.55;3694421.4
56.371259;1.8088182;1.5811766;2.79;3691886.2
55.672295;1.7955744;1.5290633;2.48;3689385
53.042338;1.7466056;1.4814648;2.62;3686863
53.620236;1.75725;1.4835688;2.56;3684229.2
54.338589;1.7705721;1.5211873;2.61;3681571.9
53.437327;1.753874;1.557176;2.77;3678975.8
52.840902;1.7429104;1.5738359;2.37;3676440.3
53.693087;1.7585965;1.5989049;2.62;3673943.3
53.80574;1.7606806;1.6350387;2.61;3671452.5
52.126682;1.7298717;1.6371;2.3;3668925.9
50.179659;1.6948203;1.6001525;2.19;3666366.3
51.916096;1.7260459;1.5574602;2.44;3663771.6
50.914177;1.7079593;1.5363542;2.78;3661206.8
49.899447;1.6898346;1.5441197;2.95;3658705.9
50.150646;1.6943034;1.5732579;2.93;3656224.6
49.145034;1.6764843;1.6037441;2.9;3653759.1
50.361194;1.6980581;1.6184116;3.03;3651273
50.75684;1.7051363;1.6410332;2.54;3648761.1
51.013378;1.7097416;1.6772944;2.71;3646310.5
50.621858;1.7027182;1.698499;2.81;3643986.2
49.573806;1.684059;1.7204448;2.62;3641764.6
51.279134;1.7145254;1.7501386;2.59;3639556.5
50.806255;1.7060224;1.7757725;2.53;3637284.4
49.322572;1.6796165;1.7934944;3.38;3634972.2
50.818638;1.7062445;1.7839415;2.66;3632706.4
51.052594;1.7104467;1.753538;2.35;3630506.7
49.267789;1.6786494;1.7433721;2.6;3628297.3
48.419235;1.6637399;1.7550443;2.56;3626060.7
49.865613;1.6892336;1.7560702;2.78;3623828.8
49.02724;1.6744093;1.7113743;2.85;3621617.2
49.475184;1.6823137;1.6450552;2.74;3619435.7
49.610508;1.6847089;1.6059915;2.57;3617335.6
48.843854;1.6711841;1.6021105;2.37;3615346.5
48.184946;1.6596468;1.6099752;2.44;3613422.6
48.655022;1.6678695;1.6114272;2.65;3611521.8
49.681652;1.6859695;1.6045846;2.42;3609614.3
48.508653;1.6653048;1.6037901;2.23;3607648.2
48.888224;1.6719638;1.6141867;2.24;3605612.4
49.2803;1.6788702;1.632513;2.3;3603555.2
48.852;1.6713272;1.6461917;2.18;3601535.4
47.296136;1.6442101;1.6267469;2.15;3599613.7
47.152165;1.6417231;1.5929412;2.13;3597783
50.179544;1.6948183;1.5986773;2.13;3596007.3
50.836218;1.7065599;1.6236277;2.13;3594261.1
48.728149;1.6691523;1.6408613;2.3;3592547.5
49.066167;1.6750948;1.6449743;2.29;3590850.5
49.30596;1.6793232;1.6580744;2.12;3589112.6
48.481715;1.6648332;1.6815806;2.42;3587260.1
49.287934;1.679005;1.7002937;2.56;3585291.8
49.127178;1.6761696;1.7115974;2.42;3583284.5
50.98988;1.7093192;1.7075289;2.45;3581319.7
50.331285;1.6975243;1.7043607;2.47;3579380.6
50.067272;1.6928189;1.6976131;2.66;3577422.6
51.90557;1.7258549;1.6749857;2.96;3575428.7
51.809402;1.7241108;1.6707623;2.46;3573421.4
50.115238;1.6936728;1.6974974;2.46;3571406.1
50.568786;1.7017683;1.7253264;2.52;3569372.2
52.562406;1.7378146;1.748573;2.28;3567350.3
51.612138;1.7205387;1.7822006;2.26;3565384.5
52.957164;1.7450422;1.8288945;2.44;3563467.6
51.69817;1.7220957;1.8703286;2.23;3561544
52.19587;1.7311305;1.8541099;2.22;3559552.3
50.719421;1.7044656;1.782725;2.14;3557447.6
48.93755;1.6728311;1.7249552;2.03;3555274.1
51.727409;1.7226252;1.7355681;2.19;3553138.3
52.54198;1.7374414;1.8009478;2.22;3551117.2
51.238246;1.7137885;1.8624795;2.06;3549161.4
49.627041;1.6850018;1.8953148;2.03;3547180.5
51.593108;1.7201945;1.9192157;2.24;3545110.7
52.676097;1.7398931;1.9203496;2.22;3542932
51.006653;1.7096207;1.8993037;2.09;3540736.9
51.826148;1.7244144;1.8787665;2.27;3538609
52.678597;1.7399388;1.8328958;2.29;3536553.8
52.217919;1.7315319;1.7779766;2.27;3534552.9
50.662406;1.7034442;1.7300504;2.68;3532575.5
50.718029;1.7044407;1.7203987;2.86;3530587.6
51.669703;1.7215804;1.7533366;2.35;3528550.6
51.843741;1.7247334;1.7869231;2.26;3526433.9
52.963301;1.7451548;1.7904308;2.28;3524228.3
51.078617;1.7109147;1.7872799;2.44;3521993.1
52.179727;1.7308367;1.7864993;2.61;3519807.2
52.045264;1.7283916;1.7610161;2.3;3517684.5
52.458748;1.7359217;1.7183134;2.48;3515546.9
53.996414;1.7642138;1.6945445;2.52;3513414.4
52.145212;1.7302087;1.6971242;2.44;3511372.1
51.129816;1.7118359;1.7104755;2.37;3509395
51.646123;1.7211536;1.7130493;2.49;3507371.2
52.108335;1.729538;1.6903685;2.49;3505254.1
50.624714;1.7027693;1.660121;2.39;3503105
48.602777;1.6669536;1.6354302;2.62;3501017.1
49.43714;1.6816409;1.5894844;2.88;3498999.2
50.022193;1.6920167;1.5555365;3.12;3497040.5
47.853642;1.6538759;1.5791979;2.79;3495111.6
48.544557;1.6659335;1.6420461;2.84;3493167.3
50.559681;1.7016054;1.6848856;2.71;3491240.2
49.152062;1.6766082;1.6675209;2.59;3489350.7
48.595797;1.6668313;1.6295305;2.83;3487494.9
49.149642;1.6765655;1.608118;2.9;3485659.4
48.789375;1.6702271;1.59873;2.4;3483854.4
50.478289;1.7001499;1.6021063;2.39;3482076.1
49.920554;1.6902096;1.6035208;2.45;3480262.8
49.139908;1.6763939;1.6141861;2.3;3478373.5
49.701302;1.6863179;1.6470176;2.29;3476369
48.898599;1.6721462;1.6647651;2.25;3474223.6
50.375155;1.6983074;1.630566;2.47;3471996
49.825871;1.6885279;1.566884;2.55;3469796.3
49.704843;1.6863807;1.5166382;2.57;3467617.8
50.484116;1.7002541;1.5219634;2.45;3465350.3
48.271799;1.661163;1.5619165;2.44;3462925
48.779437;1.6700526;1.5848788;2.28;3460357.6
49.377365;1.6805844;1.5808947;2.16;3457769.4
49.570073;1.6839929;1.545111;1.98;3455250.6
49.491408;1.6826007;1.4738352;2.22;3452775.6
49.316929;1.6795169;1.4233845;2.24;3450288.3
47.673847;1.6507525;1.4343619;2.28;3447779.7
49.136367;1.6763315;1.4674068;2.53;3445260.8
50.748741;1.7049911;1.482661;2.22;3442790.5
48.463925;1.6645219;1.4799169;2.24;3440413.2
48.028408;1.6569176;1.466846;2.32;3438113.3
47.558475;1.6487513;1.4572907;2.16;3435790.4
47.551424;1.6486291;1.4672887;2.26;3433351.1
49.035606;1.6745566;1.5044757;2.4;3430883.1
50.778781;1.7055297;1.5508212;2.23;3428486.9
49.55858;1.6837894;1.569958;2.09;3426162.8
47.632445;1.650034;1.5822125;1.9;3423829.9
48.273882;1.6611994;1.6124212;2;3421390.9
47.916961;1.6549772;1.6319971;2.24;3418844.5
48.600868;1.6669201;1.622858;2.25;3416323.9
47.659498;1.6505034;1.6143603;2.39;3413946.8
48.147813;1.658999;1.618641;2.15;3411665.7
49.113758;1.6759331;1.6350704;2.41;3409393.6
48.663537;1.6680188;1.6586978;2.37;3407115.5
49.310208;1.6793982;1.6597426;2.03;3404855.4
48.417613;1.6637116;1.6404941;2.28;3402623.7
49.089863;1.6755121;1.6209128;2.36;3400425.4
48.656887;1.6679022;1.603845;2.34;3398261.5
48.146808;1.6589814;1.592759;2.18;3396084
50.060108;1.6926914;1.5827236;2.41;3393841.8
49.352341;1.6801423;1.5615569;2.72;3391589.6
48.41976;1.6637491;1.547462;2.47;3389400.5
49.339877;1.6799222;1.552591;2.44;3387274.4
48.682543;1.6683522;1.5706404;3.1;3385198.2
48.254224;1.6608561;1.5804324;2.77;3383144.6
47.785814;1.6526969;1.5631232;2.06;3381062.6
48.557699;1.6661637;1.5442176;2.24;3378903.6
49.679891;1.6859383;1.5484188;2.39;3376623.9
48.82746;1.670896;1.5628988;2.4;3374279.5
48.840305;1.6711217;1.5540465;2.47;3371980.9
49.619368;1.6848659;1.5355082;2.45;3369747.6
49.888666;1.689643;1.5342782;2.71;3367557.5
49.024197;1.6743558;1.5246012;2.73;3365347.6
48.800465;1.6704219;1.5121105;2.58;3363111.9
47.740999;1.6519183;1.5027699;2.95;3360886.5
47.20423;1.6426221;1.4671407;2.47;3358701.2
48.408335;1.6635493;1.4394947;2.51;3356548.1
47.623473;1.6498784;1.447672;2.67;3354400.5
48.430201;1.6639318;1.4666077;2.52;3352222.1
50.607325;1.702458;1.4655203;2.53;3349990
49.909077;1.6900057;1.4310639;2.4;3347702.6
49.057972;1.6749504;1.4067244;2.33;3345418.6
48.126135;1.6586209;1.4049098;2.13;3343182.8
49.70204;1.686331;1.4089137;2.21;3340997.4
48.469572;1.6646207;1.4218001;2.31;3338860.6
46.049203;1.6227952;1.4536443;2.09;3336774.4
47.854744;1.653895;1.4880348;2.23;3334715.8
49.019744;1.6742774;1.4755004;2.16;3332665.3
47.849015;1.6537954;1.4160409;2.2;3330619.5
48.450593;1.6642885;1.3670689;2.63;3328584.3
48.231851;1.6604654;1.3730585;2.36;3326610.3
47.82626;1.6533998;1.4153012;2.4;3324685.2
47.773305;1.6524795;1.4535322;2.61;3322784.6
47.597899;1.6494349;1.4801209;2.52;3320868.9
50.105288;1.6934956;1.4966412;2.53;3318879
49.411275;1.6811837;1.5062811;2.78;3316801.7
48.557273;1.6661563;1.4953483;2.95;3314660.1
48.776368;1.6699987;1.4665534;2.52;3312467.7
47.619856;1.6498157;1.4451062;2.58;3310288.4
47.464844;1.6471291;1.4512628;2.9;3308130.9
50.304002;1.6970374;1.4634534;2.45;3305931.7
48.722124;1.6690466;1.4685029;2.36;3303692.8
47.612325;1.649685;1.4474034;2.61;3301461.6
48.241485;1.6606336;1.4394106;2.44;3299252.3
48.786433;1.6701754;1.4673888;2.59;3297076.8
49.225088;1.6778959;1.4893417;2.92;3294925.9
48.375698;1.6629786;1.4949334;3.09;3292818.8
49.174678;1.6770069;1.4986966;2.58;3290750.5
49.89867;1.6898208;1.4964992;2.38;3288663.8
51.522362;1.7189155;1.4765885;2.37;3286525.8
50.951125;1.7086229;1.4702119;2.53;3284354.5
50.348107;1.6978245;1.4720705;2.42;3282204.8
49.099516;1.6756822;1.4569348;2.41;3280086.5
48.454576;1.6643583;1.4398288;2.71;3278076.6
50.390044;1.6985733;1.4360225;2.92;3276192.8
49.540436;1.6834682;1.436702;2.63;3274354.8
47.75153;1.6521012;1.4385654;2.64;3272510.6
48.640429;1.6676136;1.4298887;2.63;3270659.6
48.800219;1.6704175;1.4284769;2.86;3268750
49.09047;1.6755228;1.4690251;2.61;3266741.3
49.827814;1.6885624;1.5356583;2.38;3264702.8
47.951366;1.655576;1.5783815;2.53;3262733.1
48.420985;1.6637706;1.5642164;2.52;3260838.9
48.101759;1.6581959;1.5365691;2.45;3258947.6
47.788053;1.6527358;1.526009;2.43;3256949.8
48.558971;1.666186;1.5292529;2.61;3254846.6
49.605343;1.6846174;1.545033;2.34;3252768.5
49.268789;1.678667;1.5657179;2.36;3250810.5
50.152352;1.6943338;1.580791;2.58;3248958.4
50.173093;1.6947033;1.5876904;2.51;3247156.6
50.675873;1.7036854;1.5661273;2.81;3245375
51.023297;1.7099199;1.5435125;2.57;3243571
51.022417;1.7099041;1.5272819;2.29;3241694.8
50.656418;1.703337;1.5161538;2.23;3239763.6
48.714021;1.6689044;1.5351395;2.32;3237790.7
48.049657;1.6572878;1.5712657;2.39;3235798.4
48.337697;1.6623143;1.5840916;2.12;3233827.9
48.26489;1.6610423;1.5845194;2.26;3231816
48.032128;1.6569824;1.6006267;2.51;3229751.2
48.554247;1.6661033;1.6160013;2.5;3227691.2
48.947162;1.6730002;1.6080949;2.45;3225664.4
48.373184;1.6629346;1.5898631;2.16;3223687.6
49.620189;1.6848804;1.5729031;2.18;3221776
50.511881;1.7007505;1.5600541;2.28;3219914.3
49.285584;1.6789635;1.5433646;2.21;3218016.3
50.125;1.6938466;1.5388429;2.21;3216028.7
50.062649;1.6927366;1.5622273;2.35;3213972.7
49.302838;1.6792681;1.5889115;2.36;3211896.8
48.932593;1.672744;1.6002843;2.17;3209904.6
48.636985;1.6675532;1.5722982;2.24;3208079.4
50.977623;1.709099;1.5307641;2.42;3206366.1
49.142396;1.6764378;1.4984639;2.61;3204632.3
49.278505;1.6788385;1.4725624;2.58;3202798.5
50.177754;1.6947864;1.4529579;2.24;3200919.9
49.540565;1.6834705;1.4328634;2.09;3199090
50.433886;1.6993564;1.4119851;2.03;3197328.9
50.479496;1.7001715;1.4113757;2.36;3195564.7
51.910006;1.7259354;1.4407446;2.1;3193692.1
51.311322;1.7151058;1.4757263;2.05;3191751.3
50.73686;1.7047782;1.4974429;2.46;3189849.9
51.577027;1.7199037;1.5069201;2.26;3188016.2
51.766672;1.7233364;1.5085723;2.04;3186180.5
50.160263;1.6944747;1.5137553;2.22;3184331.3
48.729649;1.6691786;1.5420462;2.2;3182490.7
49.514703;1.6830128;1.5740164;2.29;3180655.3
50.188778;1.6949828;1.6057084;2.31;3178810.1
51.193631;1.7129848;1.6408495;2.36;3176884.6
50.933251;1.7083018;1.6553337;2.91;3174878.5
48.473159;1.6646835;1.649801;2.37;3172897.4
49.219647;1.6778;1.6075597;2.31;3170989.5
49.013312;1.6741642;1.5708289;2.44;3169088.2
47.182846;1.6422528;1.5682477;2.71;3167114
48.139158;1.658848;1.5883706;3.03;3165053.3
48.568626;1.6663552;1.5976373;2.47;3162933.2
48.555218;1.6661203;1.5702044;2.62;3160797.5
49.622629;1.6849236;1.535815;2.66;3158782.2
48.692138;1.6685205;1.5218728;2.62;3156899.7
48.674487;1.6682108;1.532379;2.54;3155044.3
48.064399;1.6575447;1.5493407;2.25;3153155.1
46.995938;1.6390288;1.5489298;2.09;3151225.2
48.825315;1.6708583;1.5303094;2.23;3149288.5
48.74098;1.6693775;1.5112649;2.45;3147333.9
48.241573;1.6606352;1.5046227;2.13;3145279.6
50.252414;1.6961172;1.4771512;2.25;3143092.3
48.9613;1.6732489;1.4281217;2.43;3140862.3
48.238975;1.6605898;1.3684597;2.05;3138672.8
50.668308;1.7035499;1.3284232;2.2;3136535.4
51.217883;1.7134217;1.3765518;2.37;3134461
50.671933;1.7036148;1.4648832;2.25;3132446.1
49.747227;1.6871323;1.5156318;2.15;3130435.5
49.096991;1.6756377;1.4999777;2.04;3128374.6
48.722692;1.6690565;1.4640329;2.05;3126259
48.531373;1.6657026;1.4519167;2.12;3124149.5
49.899866;1.689842;1.4314783;2.06;3122107.3
50.663617;1.7034659;1.3944308;2.3;3120131.9
50.217489;1.6954945;1.368095;2.15;3118173.1
51.763514;1.7232792;1.3566014;2.13;3116181.5
52.88526;1.7437235;1.3706323;2.27;3114198.8
51.335558;1.7155428;1.4176669;2.08;3112250.5
50.95741;1.7087358;1.4715245;2.29;3110308.9
50.932146;1.708282;1.4896626;2.39;3108352.8
51.467467;1.7179237;1.4446771;2.4;3106370.9
51.205227;1.7131937;1.3679974;2.66;3104383.8
50.169354;1.6946367;1.3161236;2.45;3102393
51.127255;1.7117898;1.3036236;2.4;3100367.2
51.932454;1.7263428;1.326774;2.36;3098325.3
51.93264;1.7263462;1.365669;2.42;3096316
51.134902;1.7119275;1.3887659;2.41;3094366.1
51.066169;1.7106908;1.3917165;2.12;3092457.6
50.705759;1.7042208;1.3830045;2.46;3090524.5
50.179738;1.6948217;1.3599143;2.74;3088522.4
51.173073;1.7126146;1.3407209;2.5;3086442
51.634694;1.7209468;1.3361318;2.29;3084326.2
51.21296;1.713333;1.3339725;2.25;3082198.5
50.674507;1.7036609;1.3311255;2.22;3080057.7
49.108968;1.6758487;1.3132676;2.31;3077868.5
49.47756;1.6823557;1.2787052;2.52;3075592
49.99723;1.6915727;1.2544974;2.6;3073252.7
49.93987;1.6905529;1.2605482;2.58;3070880.4
51.45052;1.7176176;1.2774647;2.49;3068514.4
50.942441;1.7084669;1.2709237;2.3;3066177.4
50.413651;1.6989949;1.2490388;2.32;3063842.2
50.629606;1.7028569;1.2410881;2.11;3061510.7
50.875217;1.7072598;1.2450745;2.21;3059160.2
52.263314;1.7323585;1.2650708;2.19;3056722.5
53.75539;1.7597488;1.2974423;2.5;3054177.1
54.049156;1.7651923;1.3207126;2.27;3051570.6
54.314657;1.7701266;1.3240606;2.15;3048924.9
55.286806;1.7883117;1.3223703;2.22;3046260.3
54.541147;1.7743468;1.3267895;2.25;3043662.1
55.757707;1.7971875;1.340146;2.49;3041143.6
56.700374;1.815088;1.3721259;2.47;3038636.6
55.312417;1.7887933;1.3907418;2.46;3036069.7
56.079324;1.8032748;1.3735138;2.11;3033416.4
58.564149;1.8510059;1.360875;2.21;3030712.2
57.162988;1.8239377;1.3847051;2.37;3028031.5
54.94037;1.78181;1.3943067;2.35;3025389.4
56.777731;1.8165648;1.3549377;2.24;3022701.8
57.582893;1.8320078;1.3109565;2.68;3019887.5
56.095267;1.8035771;1.2947607;2.9;3016959.8
56.341894;1.8082598;1.3124674;2.31;3013968
56.909845;1.8190898;1.3339805;2.27;3010981.6
57.053488;1.8218391;1.3421838;2.35;3008038.8
56.250504;1.8065232;1.3374266;2.52;3005145.4
56.892382;1.8187558;1.3402386;2.49;3002271.1
59.012084;1.8597437;1.3467409;2.3;2999377
60.040818;1.8799676;1.3411617;2.16;2996463.6
60.116641;1.8814669;1.3584948;2.21;2993550
57.869168;1.8375301;1.3857842;2.11;2990651.4
58.811461;1.8558251;1.3912618;2.36;2987774.6
60.348375;1.8860565;1.3853623;2.45;2984940.3
59.355702;1.8664746;1.3859529;2.08;2982173.6
58.007955;1.8402133;1.396591;2;2979416.2
57.997684;1.8400146;1.4000113;2.08;2976579.1
57.982557;1.839722;1.3838128;2.05;2973648.7
57.493817;1.8302929;1.374857;2.05;2970648.7
58.667886;1.8530258;1.3905101;2.25;2967656.8
57.671106;1.8337077;1.4408484;2.04;2964760
58.968733;1.8588963;1.5065066;1.96;2961959.4
59.433873;1.8680092;1.5376294;2.06;2959208.8
58.105133;1.8420945;1.5269343;2.08;2956461
59.200724;1.8634358;1.4974205;2.1;2953726.4
60.038301;1.8799178;1.4847259;2.18;2951048.8
59.436882;1.8680683;1.4959803;2.22;2948445.2
58.489844;1.8495604;1.5148521;2.07;2945832.7
58.961592;1.8587567;1.5275961;2.11;2943113.3
60.684374;1.8927309;1.5530081;2.24;2940283
60.215133;1.8834162;1.5799578;2.37;2937391.2
59.148728;1.8624174;1.58668;2.31;2934527.2
58.889681;1.8573519;1.5601954;2.15;2931702.5
59.165598;1.8627478;1.5292105;2.07;2928860.9
59.786692;1.8749514;1.5275188;2.11;2925972.9
59.431661;1.8679658;1.5362244;2.12;2923080.4
58.379414;1.8474142;1.5153719;1.96;2920248.3
59.762042;1.8744655;1.4824628;2.06;2917421.3
58.038753;1.8408093;1.4864856;2.05;2914524.6
57.728749;1.8348193;1.5189474;2.12;2911540
56.419985;1.8097451;1.5514093;2.03;2908515.8
56.408094;1.8095188;1.5407828;1.94;2905493.2
57.728455;1.8348136;1.4908087;1.92;2902445.7
55.920562;1.8002673;1.4563382;1.91;2899357.9
55.867744;1.7992679;1.4519308;1.94;2896256.2
56.786075;1.8167241;1.4730543;1.92;2893156.9
57.092056;1.822578;1.4881384;2.11;2890031.8
56.575223;1.8127012;1.4684989;2.36;2886849.3
57.947936;1.8390525;1.4355575;2.17;2883617.8
57.713567;1.8345265;1.4360076;2.07;2880385.4
56.592118;1.8130232;1.4543946;2.31;2877181.6
56.655385;1.8142296;1.4627402;2.33;2874016.4
57.254726;1.8256978;1.4652071;2.14;2870882.4
57.720581;1.8346618;1.4746665;2.25;2867786.5
57.704001;1.834342;1.4931038;2.35;2864726.1
58.696162;1.8535768;1.5059977;2.15;2861654.7
57.697707;1.8342206;1.4947811;2.17;2858534.6
56.099;1.8036479;1.4751807;2.06;2855361.8
58.701993;1.8536904;1.4739279;2.02;2852186.2
58.286482;1.8456101;1.474234;2.2;2849113.2
58.754135;1.8547069;1.4639485;2.08;2846129.3
59.150907;1.8624601;1.4451592;2.08;2843127
57.275524;1.826097;1.4250184;2.14;2840042.4
58.027752;1.8405964;1.4376477;2.12;2836880.4
59.294788;1.8652796;1.4733892;2.25;2833701.4
58.770774;1.8550314;1.5128078;2.18;2830570.2
56.917564;1.8192374;1.5302172;2.29;2827505.6
56.517405;1.8115996;1.5242206;2.35;2824443.4
58.505349;1.8498619;1.5254844;2.35;2821318.6
59.430451;1.867942;1.5547323;2.67;2818129.5
59.758523;1.8743962;1.566667;2.96;2814914.6
58.796077;1.8555249;1.5219147;2.62;2811701.9
58.72088;1.8540585;1.4759952;2.48;2808499.9
58.707581;1.8537993;1.4661548;2.77;2805287.6
58.403966;1.8478912;1.4622917;2.6;2802031.7
57.984383;1.8397573;1.4654026;2.35;2798742
56.372937;1.8088501;1.4883841;2.38;2795492.7
57.228799;1.8252002;1.5074112;2.63;2792320.6
55.877428;1.7994511;1.492871;2.44;2789173
57.556897;1.8315071;1.4637348;2.25;2785981.4
58.456593;1.8489139;1.4516051;2.56;2782718.3
58.936772;1.8582717;1.4622363;2.8;2779440.2
57.827104;1.8367176;1.5035427;2.98;2776200.8
58.120708;1.8423961;1.5593126;2.6;2772997.2
59.388274;1.8671139;1.5951494;2.54;2769766.2
59.368969;1.8667349;1.6097001;2.83;2766485
60.70474;1.8931363;1.629295;2.75;2763211.2
60.163565;1.8823953;1.6669796;3.08;2760007
60.348578;1.8860605;1.6931024;2.98;2756902.3
61.185817;1.9027359;1.7059098;2.63;2753830.5
61.084905;1.9007182;1.6961754;2.56;2750706.5
61.654419;1.9121333;1.6781464;2.7;2747515.6
62.387972;1.9269375;1.6795206;2.95;2744291.3
60.538792;1.8898361;1.6921053;2.92;2741097.9
60.365341;1.8863929;1.7065869;2.72;2737967
59.987131;1.8789067;1.6977768;2.84;2734873
58.263049;1.8451554;1.6629138;2.6;2731787
60.717466;1.8933896;1.6113699;2.87;2728676.8
59.739821;1.8740276;1.5921849;3.07;2725505.7
59.651482;1.8722879;1.5803452;2.87;2722262.2
58.454833;1.8488797;1.5597343;3.07;2718983.4
58.979674;1.8591101;1.5594743;3.08;2715699.6
58.904525;1.8576418;1.5709285;3.19;2712404.2
57.934406;1.8387909;1.5583422;2.91;2709112.6
59.765615;1.8745359;1.525674;2.65;2705879
59.67708;1.8727919;1.5192583;2.65;2702733.4
58.005652;1.8401688;1.5475879;3.2;2699644.3
58.177758;1.8435016;1.5666866;3.09;2696581.6
58.789262;1.855392;1.5373136;2.76;2693534.9
57.231489;1.8252518;1.4760371;2.91;2690468.6
57.780016;1.8358086;1.4205511;2.73;2687372.1
57.467784;1.829792;1.4202669;2.99;2684262.2
59.335621;1.8660805;1.4587396;3.66;2681131.4
60.212232;1.8833587;1.4729549;3.01;2678000.3
59.143228;1.8623097;1.448585;3.08;2674907.1
57.694225;1.8341534;1.4293304;3.3;2671867.9
57.974214;1.8395607;1.4375543;3.14;2668859.8
59.382047;1.8669916;1.4764193;3.07;2665857.4
57.212133;1.8248804;1.5034145;3.07;2662831.5
57.482758;1.8300801;1.4857809;3.02;2659806.6
56.063114;1.8029675;1.4461216;3.13;2656853.1
55.136158;1.7854815;1.4205804;2.77;2653955.5
56.728261;1.8156202;1.4200619;2.56;2651026.8
57.084016;1.8224239;1.4154284;3.09;2648064.9
56.82034;1.8173788;1.3989401;3.2;2645109.5
57.660816;1.8335093;1.3991239;2.71;2642145.7
58.242429;1.8447554;1.4003615;2.87;2639153.9
56.687005;1.8148328;1.4191759;2.96;2636143.7
58.057296;1.8411682;1.4716878;2.66;2633143.6
58.583288;1.8513784;1.5098946;2.74;2630205.8
58.476922;1.8493091;1.5083243;2.85;2627390.3
58.813439;1.8558637;1.469323;2.81;2624642.7
58.679884;1.8532596;1.4195223;2.72;2621892.5
57.930787;1.8387209;1.4171464;2.42;2619097.4
57.03563;1.8214971;1.4640511;2.48;2616207.9
57.814845;1.8364809;1.5159235;2.63;2613250
57.304513;1.8266537;1.5269794;2.59;2610278.5
56.822765;1.8174251;1.4851881;2.45;2607294.1
57.892831;1.8379873;1.4334248;2.52;2604294.1
57.389719;1.8282908;1.4281083;2.64;2601315
57.957055;1.8392288;1.4548618;2.54;2598430.9
57.980342;1.8396792;1.4630411;2.87;2595701.6
56.889709;1.8187047;1.4559536;2.78;2593085.2
59.258399;1.8645661;1.4444322;2.73;2590496.1
58.47777;1.8493256;1.4498151;2.79;2587879.5
57.240595;1.8254265;1.4931309;2.75;2585273.8
58.826471;1.856118;1.538612;2.62;2582692.3
57.429949;1.8290642;1.5452078;2.6;2580088.1
56.933437;1.819541;1.5243511;2.41;2577426.8
57.196497;1.8245804;1.507796;2.48;2574682.8
56.884763;1.8186101;1.5089895;2.39;2571901.4
56.300057;1.8074646;1.5173072;2.3;2569140.6
56.358115;1.8085682;1.5276331;2.73;2566403.5
57.909353;1.8383066;1.5369021;2.32;2563640.6
57.264252;1.8258806;1.5215883;2.42;2560824.8
56.893188;1.8187712;1.4993556;2.85;2558011.9
56.788416;1.8167689;1.5051127;2.86;2555233.7
57.671241;1.8337103;1.532909;2.65;2552503.6
57.201339;1.8246733;1.5688732;2.51;2549800.8
57.246354;1.8255371;1.5782372;2.56;2547078
56.773835;1.8164904;1.5476942;2.89;2544337.3
